"ksic1_cd","ksic1_nm","ksic2_cd","ksic2_nm","ksic3_cd","ksic3_nm","ksic4_cd","ksic4_nm","ksic5_cd","ksic5_nm","ksic_C"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","521","보관 및 창고업","5210","보관 및 창고업","52104","위험물품 보관업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","521","보관 및 창고업","5210","보관 및 창고업","52109","기타 보관 및 창고업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5291","육상 운송지원 서비스업","52911","철도 운송지원 서비스업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5291","육상 운송지원 서비스업","52912","여객 자동차 터미널 운영업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5291","육상 운송지원 서비스업","52913","화물 자동차 터미널 운영업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5291","육상 운송지원 서비스업","52914","도로 및 관련시설 운영업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5291","육상 운송지원 서비스업","52915","주차장 운영업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5291","육상 운송지원 서비스업","52919","기타 육상 운송지원 서비스업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5292","수상 운송지원 서비스업","52921","항구 및 기타 해상 터미널 운영업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5292","수상 운송지원 서비스업","52929","기타 수상 운송지원 서비스업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5293","항공 운송지원 서비스업","52931","공항 운영업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5293","항공 운송지원 서비스업","52939","기타 항공 운송지원 서비스업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5294","화물 취급업","52941","항공 및 육상 화물 취급업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5294","화물 취급업","52942","수상 화물 취급업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5299","그외 기타 운송관련 서비스업","52991","화물운송 중개, 대리 및 관련서비스업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5299","그외 기타 운송관련 서비스업","52992","화물포장, 검수 및 형량 서비스업","C9"
"H","운수업 (49~52)","52","창고 및 운송관련 서비스업","529","기타 운송관련 서비스업","5299","그외 기타 운송관련 서비스업","52999","그외 기타 분류안된 운송관련 서비스업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","551","숙박시설 운영업","5511","관광숙박시설 운영업","55111","호텔업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","551","숙박시설 운영업","5511","관광숙박시설 운영업","55112","여관업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","551","숙박시설 운영업","5511","관광숙박시설 운영업","55113","휴양콘도 운영업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","551","숙박시설 운영업","5511","관광숙박시설 운영업","55114","청소년수련시설 운영업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","551","숙박시설 운영업","5511","관광숙박시설 운영업","55119","기타 관광숙박시설 운영업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","559","기타 숙박업","5590","기타 숙박업","55901","기숙사 운영업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","55","숙박업","559","기타 숙박업","5590","기타 숙박업","55909","그외 기타 숙박업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5611","일반 음식점업","56111","한식 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5611","일반 음식점업","56112","중식 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5611","일반 음식점업","56113","일식 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5611","일반 음식점업","56114","서양식 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5611","일반 음식점업","56119","기타 외국식 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5612","기관구내식당업","56120","기관구내식당업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5613","출장 및 이동 음식업","56131","출장 음식 서비스업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5613","출장 및 이동 음식업","56132","이동 음식업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5619","기타 음식점업","56191","제과점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5619","기타 음식점업","56192","피자, 햄버거, 샌드위치 및 유사 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5619","기타 음식점업","56193","치킨 전문점","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5619","기타 음식점업","56194","분식 및 김밥 전문점","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","561","음식점업","5619","기타 음식점업","56199","그외 기타 음식점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","562","주점 및 비알콜음료점업","5621","주점업","56211","일반유흥 주점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","562","주점 및 비알콜음료점업","5621","주점업","56212","무도유흥 주점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","562","주점 및 비알콜음료점업","5621","주점업","56219","기타 주점업","C9"
"I","숙박 및 음식점업 (55 ~ 56)","56","음식점 및 주점업","562","주점 및 비알콜음료점업","5622","비알콜 음료점업","56220","비알콜 음료점업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5811","서적 출판업","58111","교과서 및 학습서적 출판업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5811","서적 출판업","58112","만화 출판업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5811","서적 출판업","58119","기타 서적 출판업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5812","신문, 잡지 및 정기간행물 출판업","58121","신문 발행업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5812","신문, 잡지 및 정기간행물 출판업","58122","잡지 및 정기간행물 발행업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5812","신문, 잡지 및 정기간행물 출판업","58123","정기 광고간행물 발행업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","581","서적, 잡지 및 기타 인쇄물 출판업","5819","기타 인쇄물 출판업","58190","기타 인쇄물 출판업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","582","소프트웨어 개발 및 공급업","5821","게임 소프트웨어 개발 및 공급업","58211","온라인·모바일 게임 소프트웨어 개발 및 공급업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","582","소프트웨어 개발 및 공급업","5821","게임 소프트웨어 개발 및 공급업","58219","기타 게임 소프트웨어 개발 및 공급업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","582","소프트웨어 개발 및 공급업","5822","시스템·응용 소프트웨어 개발 및 공급업","58221","시스템  소프트웨어 개발 및 공급업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","58","출판업","582","소프트웨어 개발 및 공급업","5822","시스템·응용 소프트웨어 개발 및 공급업","58222","응용소프트웨어 개발 및 공급업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5911","영화, 비디오물 및 방송프로그램 제작업","59111","일반 영화 및 비디오물 제작업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5911","영화, 비디오물 및 방송프로그램 제작업","59112","애니메이션 영화 및 비디오물 제작업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5911","영화, 비디오물 및 방송프로그램 제작업","59113","광고 영화 및 비디오물 제작업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5911","영화, 비디오물 및 방송프로그램 제작업","59114","방송 프로그램 제작업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5912","영화, 비디오물 및 방송프로그램 제작 관련 서비스업","59120","영화, 비디오물 및 방송프로그램 제작 관련 서비스업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5913","영화, 비디오물 및 방송프로그램 배급업","59130","영화, 비디오물 및 방송프로그램 배급업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5914","영화 및 비디오물 상영업","59141","영화관 운영업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","591","영화, 비디오물, 방송프로그램 제작 및 배급업","5914","영화 및 비디오물 상영업","59142","비디오물 감상실 운영업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","59","영상·오디오 기록물 제작 및 배급업","592","오디오물 출판 및 원판 녹음업","5920","오디오물 출판 및 원판 녹음업","59201","음악 및 기타 오디오물 출판업","C9"
